|dates|Tate_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Tate_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Tate_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Tate_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Tate_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Tate_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Tate_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Tate_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-08|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-09|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-10|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-11|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-12|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-13|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-14|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-15|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-16|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-17|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-18|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-19|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-20|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-21|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-22|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-23|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-24|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-25|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-26|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-27|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-28|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-29|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-30|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2020-12-31|11544.0|0|765.0|0|6.214964660004875|0|12309.0|0
0|2021-01-01|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-02|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-03|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-04|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-05|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-06|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-07|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-08|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-09|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-10|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-11|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-12|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-13|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-14|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-15|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-16|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-17|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-18|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-19|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-20|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-21|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-22|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-23|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-24|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-25|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-26|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-27|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-28|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-29|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-30|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-01-31|11292.0|0|726.0|0|6.040938592111832|0|12018.0|0
0|2021-02-01|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-02|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-03|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-04|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-05|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-06|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-07|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-08|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-09|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-10|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-11|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-12|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-13|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-14|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-15|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-16|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-17|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-18|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-19|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-20|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-21|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-22|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-23|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-24|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-25|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-26|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-27|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-02-28|11400.0|0|722.0|0|5.956112852664577|0|12122.0|0
0|2021-03-01|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-02|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-03|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-04|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-05|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-06|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-07|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-08|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-09|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-10|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-11|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-12|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-13|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-14|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-15|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-16|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-17|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-18|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-19|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-20|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-21|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-22|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-23|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-24|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-25|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-26|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-27|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-28|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-29|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-30|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-03-31|11447.0|0|721.0|0|5.925378040762656|0|12168.0|0
0|2021-04-01|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-02|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-03|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-04|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-05|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-06|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-07|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-08|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-09|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-10|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-11|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-12|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-13|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-14|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-15|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-16|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-17|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-18|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-19|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-20|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-21|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-22|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-23|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-24|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-25|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-26|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-27|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-28|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-29|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-04-30|11605.0|0|757.0|0|6.123604594725773|0|12362.0|0
0|2021-05-01|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-02|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-03|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-04|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-05|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-06|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-07|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-08|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-09|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-10|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-11|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-12|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-13|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-14|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-15|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-16|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-17|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-18|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-19|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-20|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-21|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-22|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-23|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-24|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-25|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-26|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-27|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-28|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-29|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-30|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-05-31|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-01|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-02|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-03|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-04|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-05|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-06|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-07|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-08|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-09|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-10|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-11|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-12|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-13|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-14|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-15|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-16|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-17|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-18|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-19|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-20|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-21|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-22|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-23|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-24|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-25|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-26|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-27|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-28|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-29|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-06-30|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-01|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-02|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-03|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-04|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-05|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-06|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-07|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-08|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-09|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-10|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-11|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-12|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-13|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-14|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-15|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-16|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-17|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-18|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-19|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-20|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-21|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-22|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-23|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-24|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-25|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-26|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-27|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-28|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-29|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-30|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-07-31|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-01|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-02|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-03|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-04|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-05|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-06|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-07|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-08|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-09|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-10|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-11|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-12|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-13|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-14|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-15|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-16|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-17|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-18|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-19|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-20|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-21|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-22|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-23|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-24|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-25|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-26|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-27|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-28|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-29|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-30|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-08-31|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-01|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-02|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-03|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-04|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-05|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-06|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-07|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-08|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-09|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-10|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-11|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-12|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-13|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-14|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-15|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-16|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-17|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-18|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-19|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-20|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-21|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-22|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-23|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-24|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-25|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-26|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-27|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-28|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-29|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-09-30|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-01|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-02|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-03|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-04|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-05|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-06|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-07|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-08|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-09|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-10|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-11|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-12|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-13|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-14|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
0|2021-10-15|11711.0|0|767.0|0|6.146818400384677|0|12478.0|0
