|dates|Jackson_Louisiana_UnitedStates.BLS_EmployedPopulation.data|Jackson_Louisiana_UnitedStates.BLS_EmployedPopulation.missing|Jackson_Louisiana_UnitedStates.BLS_UnemployedPopulation.data|Jackson_Louisiana_UnitedStates.BLS_UnemployedPopulation.missing|Jackson_Louisiana_UnitedStates.BLS_UnemploymentRate.data|Jackson_Louisiana_UnitedStates.BLS_UnemploymentRate.missing|Jackson_Louisiana_UnitedStates.BLS_LaborForcePopulation.data|Jackson_Louisiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-10|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-11|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-12|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-13|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-14|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-15|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-16|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-17|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-18|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-19|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-20|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-21|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-22|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-23|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-24|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-25|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-26|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-27|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-28|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-29|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-30|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2020-12-31|6404.0|0|307.0|0|4.574579049322009|0|6711.0|0
0|2021-01-01|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-02|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-03|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-04|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-05|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-06|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-07|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-08|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-09|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-10|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-11|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-12|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-13|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-14|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-15|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-16|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-17|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-18|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-19|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-20|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-21|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-22|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-23|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-24|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-25|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-26|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-27|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-28|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-29|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-30|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-01-31|6328.0|0|309.0|0|4.655717944854603|0|6637.0|0
0|2021-02-01|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-02|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-03|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-04|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-05|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-06|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-07|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-08|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-09|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-10|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-11|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-12|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-13|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-14|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-15|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-16|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-17|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-18|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-19|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-20|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-21|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-22|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-23|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-24|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-25|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-26|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-27|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-02-28|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2021-03-01|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-02|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-03|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-04|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-05|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-06|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-07|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-08|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-09|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-10|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-11|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-12|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-13|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-14|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-15|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-16|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-17|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-18|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-19|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-20|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-21|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-22|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-23|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-24|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-25|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-26|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-27|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-28|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-29|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-30|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-03-31|6435.0|0|302.0|0|4.482707436544456|0|6737.0|0
0|2021-04-01|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-02|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-03|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-04|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-05|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-06|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-07|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-08|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-09|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-10|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-11|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-12|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-13|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-14|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-15|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-16|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-17|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-18|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-19|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-20|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-21|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-22|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-23|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-24|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-25|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-26|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-27|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-28|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-29|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-04-30|6443.0|0|271.0|0|4.036341971998809|0|6714.0|0
0|2021-05-01|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-02|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-03|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-04|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-05|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-06|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-07|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-08|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-09|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-10|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-11|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-12|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-13|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-14|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-15|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-16|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-17|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-18|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-19|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-20|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-21|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-22|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-23|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-24|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-25|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-26|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-27|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-28|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-29|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-30|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-05-31|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-01|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-02|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-03|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-04|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-05|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-06|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-07|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-08|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-09|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-10|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-11|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-12|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-13|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-14|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-15|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-16|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-17|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-18|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-19|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-20|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-21|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-22|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-23|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-24|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-25|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-26|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-27|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-28|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-29|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-06-30|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-01|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-02|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-03|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-04|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-05|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-06|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-07|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-08|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-09|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-10|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-11|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-12|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-13|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-14|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-15|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-16|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-17|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-18|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-19|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-20|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-21|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-22|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-23|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-24|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-25|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-26|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-27|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-28|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-29|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-30|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-07-31|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-01|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-02|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-03|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-04|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-05|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-06|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-07|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-08|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-09|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-10|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-11|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-12|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-13|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-14|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-15|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-16|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-17|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-18|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-19|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-20|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-21|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-22|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-23|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-24|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-25|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-26|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-27|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-28|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-29|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-30|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-08-31|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-01|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-02|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-03|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-04|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-05|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-06|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-07|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-08|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-09|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-10|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-11|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-12|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-13|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-14|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-15|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-16|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-17|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-18|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-19|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-20|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-21|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-22|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-23|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-24|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-25|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-26|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-27|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-28|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-29|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-09-30|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-01|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-02|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-03|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-04|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-05|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-06|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-07|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-08|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-09|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-10|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-11|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-12|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-13|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-14|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
0|2021-10-15|6486.0|0|279.0|0|4.124168514412417|0|6765.0|0
