|dates|Meade_Kansas_UnitedStates.BLS_EmployedPopulation.data|Meade_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Meade_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Meade_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Meade_Kansas_UnitedStates.BLS_UnemploymentRate.data|Meade_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Meade_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Meade_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-10|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-11|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-12|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-13|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-14|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-15|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-16|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-17|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-18|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-19|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-20|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-21|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-22|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-23|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-24|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-25|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-26|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-27|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-28|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-29|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-30|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2020-12-31|2190.0|0|56.0|0|2.4933214603739984|0|2246.0|0
0|2021-01-01|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-02|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-03|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-04|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-05|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-06|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-07|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-08|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-09|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-10|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-11|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-12|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-13|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-14|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-15|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-16|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-17|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-18|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-19|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-20|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-21|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-22|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-23|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-24|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-25|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-26|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-27|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-28|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-29|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-30|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-01-31|2088.0|0|62.0|0|2.883720930232558|0|2150.0|0
0|2021-02-01|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-02|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-03|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-04|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-05|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-06|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-07|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-08|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-09|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-10|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-11|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-12|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-13|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-14|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-15|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-16|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-17|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-18|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-19|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-20|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-21|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-22|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-23|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-24|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-25|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-26|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-27|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-02-28|2083.0|0|49.0|0|2.2983114446529083|0|2132.0|0
0|2021-03-01|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-02|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-03|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-04|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-05|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-06|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-07|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-08|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-09|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-10|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-11|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-12|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-13|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-14|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-15|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-16|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-17|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-18|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-19|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-20|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-21|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-22|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-23|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-24|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-25|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-26|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-27|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-28|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-29|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-30|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-03-31|2060.0|0|55.0|0|2.600472813238771|0|2115.0|0
0|2021-04-01|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-02|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-03|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-04|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-05|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-06|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-07|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-08|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-09|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-10|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-11|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-12|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-13|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-14|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-15|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-16|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-17|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-18|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-19|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-20|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-21|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-22|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-23|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-24|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-25|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-26|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-27|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-28|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-29|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-04-30|1976.0|0|48.0|0|2.3715415019762847|0|2024.0|0
0|2021-05-01|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-02|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-03|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-04|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-05|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-06|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-07|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-08|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-09|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-10|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-11|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-12|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-13|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-14|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-15|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-16|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-17|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-18|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-19|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-20|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-21|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-22|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-23|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-24|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-25|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-26|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-27|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-28|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-29|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-30|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-05-31|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-01|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-02|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-03|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-04|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-05|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-06|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-07|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-08|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-09|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-10|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-11|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-12|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-13|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-14|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-15|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-16|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-17|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-18|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-19|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-20|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-21|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-22|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-23|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-24|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-25|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-26|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-27|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-28|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-29|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-06-30|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-01|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-02|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-03|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-04|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-05|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-06|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-07|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-08|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-09|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-10|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-11|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-12|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-13|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-14|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-15|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-16|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-17|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-18|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-19|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-20|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-21|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-22|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-23|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-24|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-25|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-26|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-27|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-28|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-29|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-30|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-07-31|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-01|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-02|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-03|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-04|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-05|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-06|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-07|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-08|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-09|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-10|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-11|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-12|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-13|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-14|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-15|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-16|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-17|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-18|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-19|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-20|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-21|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-22|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-23|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-24|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-25|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-26|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-27|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-28|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-29|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-30|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-08-31|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-01|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-02|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-03|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-04|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-05|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-06|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-07|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-08|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-09|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-10|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-11|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-12|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-13|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-14|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-15|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-16|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-17|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-18|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-19|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-20|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-21|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-22|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-23|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-24|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-25|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-26|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-27|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-28|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-29|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-09-30|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-01|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-02|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-03|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-04|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-05|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-06|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-07|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-08|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-09|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-10|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-11|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-12|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-13|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-14|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
0|2021-10-15|2060.0|0|54.0|0|2.554399243140965|0|2114.0|0
