|dates|Skagway_Alaska_UnitedStates.BLS_EmployedPopulation.data|Skagway_Alaska_UnitedStates.BLS_EmployedPopulation.missing|Skagway_Alaska_UnitedStates.BLS_UnemployedPopulation.data|Skagway_Alaska_UnitedStates.BLS_UnemployedPopulation.missing|Skagway_Alaska_UnitedStates.BLS_UnemploymentRate.data|Skagway_Alaska_UnitedStates.BLS_UnemploymentRate.missing|Skagway_Alaska_UnitedStates.BLS_LaborForcePopulation.data|Skagway_Alaska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-29|453.0|0|96.0|0|17.48633879781421|0|549.0|0
0|2020-12-30|453.0|0|96.0|0|17.48633879781421|0|549.0|0
0|2020-12-31|453.0|0|96.0|0|17.48633879781421|0|549.0|0
0|2021-01-01|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-02|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-03|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-04|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-05|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-06|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-07|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-08|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-09|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-10|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-11|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-12|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-13|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-14|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-15|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-16|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-17|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-18|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-19|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-20|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-21|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-22|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-23|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-24|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-25|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-26|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-27|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-28|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-29|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-30|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-01-31|427.0|0|116.0|0|21.36279926335175|0|543.0|0
0|2021-02-01|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-02|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-03|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-04|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-05|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-06|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-07|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-08|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-09|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-10|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-11|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-12|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-13|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-14|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-15|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-16|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-17|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-18|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-19|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-20|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-21|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-22|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-23|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-24|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-25|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-26|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-27|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-02-28|475.0|0|115.0|0|19.491525423728813|0|590.0|0
0|2021-03-01|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-02|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-03|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-04|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-05|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-06|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-07|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-08|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-09|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-10|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-11|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-12|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-13|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-14|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-15|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-16|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-17|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-18|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-19|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-20|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-21|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-22|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-23|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-24|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-25|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-26|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-27|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-28|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-29|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-30|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-03-31|480.0|0|107.0|0|18.228279386712096|0|587.0|0
0|2021-04-01|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-02|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-03|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-04|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-05|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-06|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-07|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-08|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-09|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-10|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-11|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-12|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-13|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-14|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-15|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-16|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-17|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-18|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-19|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-20|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-21|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-22|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-23|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-24|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-25|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-26|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-27|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-28|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-29|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-04-30|505.0|0|104.0|0|17.077175697865353|0|609.0|0
0|2021-05-01|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-02|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-03|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-04|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-05|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-06|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-07|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-08|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-09|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-10|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-11|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-12|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-13|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-14|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-15|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-16|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-17|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-18|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-19|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-20|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-21|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-22|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-23|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-24|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-25|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-26|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-27|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-28|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-29|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-30|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-05-31|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-01|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-02|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-03|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-04|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-05|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-06|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-07|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-08|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-09|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-10|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-11|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-12|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-13|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-14|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-15|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-16|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-17|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-18|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-19|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-20|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-21|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-22|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-23|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-24|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-25|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-26|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-27|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-28|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-29|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-06-30|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-01|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-02|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-03|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-04|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-05|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-06|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-07|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-08|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-09|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-10|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-11|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-12|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-13|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-14|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-15|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-16|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-17|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-18|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-19|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-20|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-21|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-22|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-23|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-24|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-25|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-26|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-27|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-28|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-29|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-30|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-07-31|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-01|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-02|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-03|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-04|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-05|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-06|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-07|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-08|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-09|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-10|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-11|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-12|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-13|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-14|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-15|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-16|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-17|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-18|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-19|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-20|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-21|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-22|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-23|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-24|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-25|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-26|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-27|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-28|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-29|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-30|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-08-31|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-01|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-02|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-03|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-04|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-05|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-06|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-07|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-08|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-09|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-10|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-11|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-12|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-13|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-14|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-15|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-16|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-17|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-18|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-19|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-20|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-21|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-22|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-23|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-24|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-25|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-26|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-27|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-28|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-29|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-09-30|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-01|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-02|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-03|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-04|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-05|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-06|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-07|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-08|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-09|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-10|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-11|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-12|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-13|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-14|564.0|0|84.0|0|12.962962962962964|0|648.0|0
0|2021-10-15|564.0|0|84.0|0|12.962962962962964|0|648.0|0
